,Open,High,Low,Close,Volume
2024-04-01,23.42906088082024,22.263566271481334,21.99092310931388,22.070644457599737,8456873
2024-04-02,22.070644457599737,23.264546038801505,23.062573135803625,23.176072236936193,1695175
2024-04-03,23.176072236936193,21.743774565907366,21.356996987007186,21.71698929510715,7971166
2024-04-04,21.71698929510715,21.88156415814317,21.42978007540984,21.49685239373075,1528808
2024-04-05,21.49685239373075,20.64339076726488,20.300516428230182,20.547208024824812,2419090
2024-04-08,20.547208024824812,20.31599326767308,19.949110615913504,20.12596862748378,1556686
2024-04-09,20.12596862748378,20.437510333858913,20.220372154266848,20.38402407949245,3014034
2024-04-10,20.38402407949245,20.857278460139472,20.53270531133263,20.626696034837348,1537149
2024-04-11,20.626696034837348,19.988157269119917,19.70326827589531,19.76538356377277,2171250
2024-04-12,19.76538356377277,20.727971436801862,20.570204226804535,20.57516402194789,5827519
2024-04-15,20.57516402194789,19.689157463481838,19.448762153812392,19.56658094683284,788513
2024-04-16,19.56658094683284,20.36419457906744,19.76906287399655,20.260529400207105,2592742
2024-04-17,20.260529400207105,20.992597959424916,20.72014687621215,20.902361338460224,4405444
2024-04-18,20.902361338460224,21.04751004889614,20.536773793680307,21.02201760428678,3517021
2024-04-19,21.02201760428678,21.958757447693337,21.524322424204854,21.779015448299244,1916193
2024-04-22,21.779015448299244,24.2500378582773,23.61649445238352,24.032563730568732,7304097
2024-04-23,24.032563730568732,26.37789218768969,26.15923653311692,26.232136193630783,17535867
2024-04-24,26.232136193630783,25.71832763234565,25.274651831054705,25.442036083132173,1805069
2024-04-25,25.442036083132173,26.03901859264196,25.57631444118696,25.766074309397396,922593
2024-04-26,25.766074309397396,27.173678259227533,26.424964808794375,26.539983266972857,1713931
2024-04-29,26.539983266972857,27.428997187605464,26.28756519882586,26.909735120600338,7158153
2024-04-30,26.909735120600338,24.496719041022956,24.35008273993298,24.44989300363829,5913352
2024-05-01,24.44989300363829,24.471396375479664,23.927529429224602,24.337010706334222,4688173
2024-05-02,24.337010706334222,24.99367784885134,24.79159822874181,24.90068494503778,2310194
2024-05-03,24.90068494503778,26.18869568097599,25.652014922007417,25.88113939921748,1697671
2024-05-06,25.88113939921748,25.69935718137234,25.054063152317763,25.290566559826665,5519413
2024-05-07,25.290566559826665,25.404949464993273,25.003529592586734,25.390036266922664,5756367
2024-05-08,25.390036266922664,24.665813550753008,24.29095770618498,24.39715856668271,1084297
2024-05-09,24.39715856668271,24.279878089146116,23.988805299959004,24.06472671760997,3523816
2024-05-10,24.06472671760997,26.402350819621642,25.90894105168496,26.049081199116614,4747295
2024-05-13,26.049081199116614,25.572672958134852,25.259396121263954,25.34966996811983,5671748
2024-05-14,25.34966996811983,25.6877046999508,24.471129628017973,25.25298405323698,5376758
2024-05-15,25.25298405323698,24.720804260295687,24.60814110879889,24.692455412689643,4666285
2024-05-16,24.692455412689643,25.98007923123394,25.704653512449273,25.8700938676101,1995051
2024-05-17,25.8700938676101,25.203893926066083,24.667934379376593,24.853859464094537,8941801
2024-05-20,24.853859464094537,27.401720339732073,27.112732497390827,27.1300877757153,4327592
2024-05-21,27.1300877757153,26.14399101693851,25.84792606011801,26.13243195715127,2898663
2024-05-22,26.13243195715127,23.35243890102758,23.061946496487902,23.19800425672552,9852516
2024-05-23,23.19800425672552,23.935259508068455,23.68196780408027,23.864475271567343,4887643
2024-05-24,23.864475271567343,24.77244775165478,23.846490514365154,24.576125355774366,2006403
2024-05-27,24.576125355774366,26.245969783212377,25.642916198259574,26.213278036470495,4458109
2024-05-28,26.213278036470495,25.59688137192344,25.19634632875815,25.40567194486782,5840320
2024-05-29,25.40567194486782,25.522419435415454,24.947572842890672,25.41045632770542,4119773
2024-05-30,25.41045632770542,25.54330596657456,24.917576215098535,25.419562118805132,1320984
2024-05-31,25.419562118805132,25.387082465377784,24.88799217345618,25.216292158674193,4340913
2024-06-03,25.216292158674193,24.02363648140315,23.140490227647184,23.551756841119836,11017195
2024-06-04,23.551756841119836,22.129064445572233,21.988534150512212,22.042535027558216,6090148
2024-06-05,22.042535027558216,21.957318676016545,21.49705187441698,21.546326889322124,1395227
2024-06-06,21.546326889322124,20.831093556481967,20.69542939107633,20.699895710962963,2272990
2024-06-07,20.699895710962963,22.253399104001346,21.77332639412849,22.089166531070912,18176349
2024-06-10,22.089166531070912,20.57434744525426,20.261162542859854,20.277789317486036,1284737
2024-06-11,20.277789317486036,20.011840159459215,19.275710804943966,19.594036068937,2529245
2024-06-12,19.594036068937,21.02163582048213,20.7676154043701,20.86573542145906,7088071
2024-06-13,20.86573542145906,20.476207182792983,20.077055154374676,20.148870148744045,2793671
2024-06-14,20.148870148744045,21.154244032441746,20.77705047891188,21.06489661755012,2943440
2024-06-17,21.06489661755012,19.624026604189478,19.334840405659513,19.584596982383665,8696585
2024-06-18,19.584596982383665,20.51954352744026,19.86892531436401,20.179143211500016,3098331
2024-06-19,20.179143211500016,19.797242224210017,19.65101507252773,19.666295837997236,4329722
2024-06-20,19.666295837997236,18.31401717883326,17.945105262275213,18.1529047727642,20505290
2024-06-21,18.1529047727642,17.701991736479588,17.463428520909876,17.58780215775862,2744234
2024-06-24,17.58780215775862,19.377822756098986,19.011711560736817,19.36507854564884,7475466
2024-06-25,19.36507854564884,22.345023242473115,22.02613599532161,22.289246098695983,7072639
2024-06-26,22.289246098695983,22.19694892842835,21.67613277745985,21.81672133187852,1288587
2024-06-27,21.81672133187852,22.6971718057827,22.528936304877377,22.65619761094981,1561214
2024-06-28,22.65619761094981,22.23553613906,21.28220128004351,21.862014625286122,1752372
2024-07-01,21.862014625286122,22.632683579670893,22.177417329583957,22.34623325372743,1996101
2024-07-02,22.34623325372743,21.119411534503662,20.59029866928342,20.920598168070295,8320490
2024-07-03,20.920598168070295,20.73325133940445,20.528685879650126,20.598422461480904,4899887
2024-07-04,20.598422461480904,21.51691555430265,21.274104341439365,21.45916341215169,1375957
2024-07-05,21.45916341215169,22.32907485899697,21.408370659145504,21.966215952129996,3775810
2024-07-08,21.966215952129996,22.480474170236754,22.022092041056588,22.2744096820462,1765378
2024-07-09,22.2744096820462,23.247828700231207,23.043582030224428,23.245085485220745,2878466
2024-07-10,23.245085485220745,23.745902998856945,23.313413961299407,23.597299593712872,5590300
2024-07-11,23.597299593712872,23.36628295016608,22.76487459400083,23.05810302318774,2803240
2024-07-12,23.05810302318774,20.39939118569418,19.816147823204787,20.17177751757087,23231925
2024-07-15,20.17177751757087,19.97692655452506,19.59395594171936,19.61782476401614,4669466
2024-07-16,19.61782476401614,18.34740972020996,18.138285923831482,18.177925800720185,5668786
2024-07-17,18.177925800720185,20.235643705655082,19.793764652737753,19.913494160476116,5383335
2024-07-18,19.913494160476116,18.774316320399894,18.34187819174243,18.461188491125053,13025106
2024-07-19,18.461188491125053,19.329583186073872,19.221906614606183,19.278955854110663,1886466
2024-07-22,19.278955854110663,19.94579833448207,19.687823917989416,19.804293637061434,1943486
2024-07-23,19.804293637061434,20.256679355743497,19.97590552720534,20.167478226060222,2578200
2024-07-24,20.167478226060222,20.38305997347103,20.171136185007303,20.316994575109717,2851266
2024-07-25,20.316994575109717,20.076201400489467,19.974371613047218,20.05002869074681,2802667
2024-07-26,20.05002869074681,18.539642394356818,18.381220913905825,18.504454977428328,16148383
2024-07-29,18.504454977428328,18.053563481786718,17.54353793304083,17.703297011984105,1031745
2024-07-30,17.703297011984105,18.470728379669126,18.2078399225727,18.28527357703216,4639679
2024-07-31,18.28527357703216,17.392222767269015,17.0280169623281,17.33367304619337,2010133
2024-08-01,17.33367304619337,19.58906538150072,19.264439368718552,19.551734425606117,6482397
2024-08-02,19.551734425606117,20.554052974875702,20.10745809221001,20.441557932414838,2977293
2024-08-05,20.441557932414838,18.306849111799497,18.050599901835906,18.20318557021275,12792001
2024-08-06,18.20318557021275,18.526394588988705,18.213481018723407,18.455761533796192,5063374
2024-08-07,18.455761533796192,20.476990180879756,20.22462060918432,20.229968100640516,8832902
2024-08-08,20.229968100640516,20.731498171326816,20.25363572071669,20.294410784410907,2192949
2024-08-09,20.294410784410907,22.815896581756352,22.573124290411556,22.59052922407041,4328813
2024-08-12,22.59052922407041,21.890209052346243,21.524343397203335,21.73535828821811,4477665
2024-08-13,21.73535828821811,22.460479099377544,22.306073828503987,22.410867166630755,4510128
2024-08-14,22.410867166630755,23.661295012414403,23.43428726474532,23.53689479800744,5477601
2024-08-15,23.53689479800744,25.812723600016053,25.055807571023536,25.48792309088655,6148641
2024-08-16,25.48792309088655,25.890872729185478,25.33374650165408,25.722448262264955,2933980
2024-08-19,25.722448262264955,25.01620961913974,24.41020056768156,24.701630117183317,3161368
2024-08-20,24.701630117183317,26.845528131262622,26.411438417506616,26.697934353541953,10015874
2024-08-21,26.697934353541953,25.061020123229223,24.851182093913675,25.010526995315157,9925164
2024-08-22,25.010526995315157,25.84747876568691,25.685535050659578,25.795522712210143,7047457
2024-08-23,25.795522712210143,23.758404474349692,23.211013468788547,23.508146157964603,15324761
2024-08-26,23.508146157964603,24.203108492973616,24.13436446034686,24.140454849935104,4645924
2024-08-27,24.140454849935104,24.526492655463528,24.039703706047412,24.202793828691867,1129613
2024-08-28,24.202793828691867,24.79779590067485,24.49906460736876,24.52560271613176,10159044
2024-08-29,24.52560271613176,23.87916314260173,23.663221450665336,23.691856708517196,3619464
2024-08-30,23.691856708517196,23.82500499750391,23.523386315842544,23.76575645168009,11484223
2024-09-02,23.76575645168009,24.4032220717081,24.21733590102033,24.319678044434212,3917395
2024-09-03,24.319678044434212,24.27844764098658,24.231638535375524,24.264292497512216,1267650
2024-09-04,24.264292497512216,24.035206877361894,23.386057163607713,23.74348072543348,12326853
2024-09-05,23.74348072543348,25.26426391145116,24.88618634893254,24.94700557648376,1728381
2024-09-06,24.94700557648376,24.49216466859324,24.157325640573355,24.314178581339092,5491662
2024-09-09,24.314178581339092,24.037046802641257,23.429610763253116,23.63533677476992,2508859
2024-09-10,23.63533677476992,21.784347514326306,21.59999653329381,21.74434255088822,10153771
2024-09-11,21.74434255088822,22.072820923261652,21.79997197645858,22.039194222473093,3405308
2024-09-12,22.039194222473093,22.773846785063387,22.52239072779833,22.547195287390338,2401836
2024-09-13,22.547195287390338,24.217497319084693,23.86891559783383,24.10250041717959,3775038
2024-09-16,24.10250041717959,25.16795166710603,24.657395747954556,24.899436944298273,3487772
2024-09-17,24.899436944298273,24.63534487396697,24.406454710526543,24.552856928113627,4400544
2024-09-18,24.552856928113627,24.543250749114897,24.094592221977866,24.32606921593762,5219092
2024-09-19,24.32606921593762,24.5171699269447,23.554218463408407,23.719755563200398,2756567
2024-09-20,23.719755563200398,24.49509189714163,24.160802110489815,24.178786131956826,5924033
2024-09-23,24.178786131956826,22.465420723859463,22.0194963020955,22.38854143960385,5537594
2024-09-24,22.38854143960385,20.78067605691426,20.490864712284438,20.68004953042635,6214781
2024-09-25,20.68004953042635,19.995973926827947,19.705539041306665,19.786681587699118,4141423
2024-09-26,19.786681587699118,21.025433902457582,20.54312248955577,20.785774664106526,8649375
2024-09-27,20.785774664106526,21.389631399702242,21.1098881772353,21.23594293085872,3716939
2024-09-30,21.23594293085872,22.23638719523768,21.506497957148024,22.00036648144543,1563620
2024-10-01,22.00036648144543,23.01294318174298,22.577188578075525,22.61286084224095,4456637
2024-10-02,22.61286084224095,22.52007113657781,22.107687337268075,22.49886134064603,4582736
2024-10-03,22.49886134064603,22.013064400150117,21.641626979646347,21.823692445951902,3123451
2024-10-04,21.823692445951902,23.617571016165016,23.371205819037357,23.537029759580353,5899211
2024-10-07,23.537029759580353,20.883363422441025,20.3986353561922,20.702868792985342,4032324
2024-10-08,20.702868792985342,21.018418049027556,20.5459038831389,20.81251321926025,2944887
2024-10-09,20.81251321926025,21.91198063465167,21.695769016428,21.79937937956452,4578495
2024-10-10,21.79937937956452,22.483832231918658,22.32322042852561,22.395408925281536,2606817
2024-10-11,22.395408925281536,24.119026390863578,23.70197404624999,23.7791413367184,4638751
2024-10-14,23.7791413367184,23.877505710586945,23.164372664328653,23.453676086004815,3588037
2024-10-15,23.453676086004815,24.894446631960154,24.2225001817056,24.584771079883375,5942249
2024-10-16,24.584771079883375,23.986343691997508,23.67755089586128,23.822218619515965,4810407
2024-10-17,23.822218619515965,23.885813432736924,23.753766181952383,23.77647251854616,2116625
2024-10-18,23.77647251854616,25.652819607453072,24.840601694291397,25.076884519782418,7349323
2024-10-21,25.076884519782418,26.13391916001758,25.927755317837953,26.09778642320322,3680714
2024-10-22,26.09778642320322,28.98953321072988,28.6843970224196,28.706359264212143,4406193
2024-10-23,28.706359264212143,28.217295401797436,27.863417693232183,28.108272415882357,4224842
2024-10-24,28.108272415882357,27.930477374632453,27.515378528736175,27.731615183276272,6611895
2024-10-25,27.731615183276272,26.431366888331272,26.081987553484023,26.177020579151698,9459955
2024-10-28,26.177020579151698,27.813936682790775,27.564890227778637,27.748122901130163,11627536
2024-10-29,27.748122901130163,28.689946873920285,27.575160310775793,28.083859234170053,2064984
2024-10-30,28.083859234170053,25.734766002319766,25.472284582678185,25.57890648035274,4631916
2024-10-31,25.57890648035274,28.44777669795639,27.892006824078916,28.339414232365346,5241789
2024-11-01,28.339414232365346,26.29998333665836,25.585159103549973,25.93448796909567,13489439
2024-11-04,25.93448796909567,27.19799350672278,27.11936964518239,27.14196225205644,5906459
2024-11-05,27.14196225205644,27.090546352578013,26.505617415499355,27.01022950031371,2516216
2024-11-06,27.01022950031371,29.155173667387984,28.493057095947425,28.88474737421415,8571172
2024-11-07,28.88474737421415,30.056583450713298,29.84607126281327,30.003779153683713,2938099
2024-11-08,30.003779153683713,28.36295385827888,27.825740873204495,28.057275479343403,3861920
2024-11-11,28.057275479343403,27.800682197766285,27.7012080528588,27.708120157559968,4044051
2024-11-12,27.708120157559968,28.021905359513287,27.595282755149366,27.742605005529978,3212963
2024-11-13,27.742605005529978,30.773572571087538,30.274399076816987,30.530185729002053,4122690
2024-11-14,30.530185729002053,29.877525463626434,29.838051787542057,29.839418378990622,9324381
2024-11-15,29.839418378990622,30.434234258957616,30.103307995645768,30.158379704071667,1779009
2024-11-18,30.158379704071667,31.508607661126735,30.751552295646338,31.221054567029853,3914011
2024-11-19,31.221054567029853,31.131097847338168,30.848304247619954,30.897311705356994,3160522
2024-11-20,30.897311705356994,29.625673782887958,29.43223126585938,29.60504709658262,1438841
2024-11-21,29.60504709658262,27.72348091914582,27.210118441935542,27.57694404663186,5240694
2024-11-22,27.57694404663186,29.60913185778568,28.948306285787805,29.18211306199008,5968693
2024-11-25,29.18211306199008,31.91269212811566,31.135991454209016,31.36303008039398,9171017
2024-11-26,31.36303008039398,31.578222112794666,30.889296458955357,31.34092643817018,6312845
2024-11-27,31.34092643817018,31.488457082422705,30.537942454378012,30.81630548295864,2466574
2024-11-28,30.81630548295864,32.628725375271166,32.19000003003583,32.53420024041375,2817056
2024-11-29,32.53420024041375,32.54963674751145,32.44566848819868,32.479748413964415,3167071
2024-12-02,32.479748413964415,32.9244859684747,32.571317017979645,32.70034995405267,2363695
2024-12-03,32.70034995405267,29.255468086547488,28.86278300326969,29.081445156392004,5892624
2024-12-04,29.081445156392004,30.34766367046227,29.968485351660387,30.251837023695675,1328981
2024-12-05,30.251837023695675,33.12949931939314,33.01633448456476,33.027288883178805,6204307
2024-12-06,33.027288883178805,40.38913079882548,39.38731149330706,39.430045034330476,10912844
2024-12-09,39.430045034330476,39.15776244914517,38.45774843795264,38.83385903171864,3286339
2024-12-10,38.83385903171864,39.905060923875915,39.2232507236512,39.44404981671662,4642767
2024-12-11,39.44404981671662,38.433822289354524,38.03537409669779,38.17236006446862,10652026
2024-12-12,38.17236006446862,38.13728422700187,36.43714657969581,37.63929222393784,3030222
2024-12-13,37.63929222393784,37.01272194166608,36.78455976125464,36.944589646290915,7465176
2024-12-16,36.944589646290915,34.790772233423155,34.447585431025736,34.757431674099614,7526941
2024-12-17,34.757431674099614,36.15003258953229,34.68687754493045,35.4634785221839,5695720
2024-12-18,35.4634785221839,34.40417129294377,33.60077722633023,34.06770330972482,2654332
2024-12-19,34.06770330972482,34.77558389823714,34.330873380365546,34.56137389613919,4742194
2024-12-20,34.56137389613919,33.992188892807555,33.149581770866476,33.5910354916628,4841120
2024-12-23,33.5910354916628,32.59112183793657,32.25312099916226,32.5616016968412,4129386
2024-12-24,32.5616016968412,32.39499209692342,32.08563174691863,32.22554407903535,7519689
2024-12-25,32.22554407903535,39.55222157806431,38.44878849510924,39.09685656654868,11545457
2024-12-26,39.09685656654868,40.347169022940605,39.56346889852406,39.62960553413564,1408947
2024-12-27,39.62960553413564,38.63989402265007,38.272915656135496,38.41813723556757,2452044
2024-12-30,38.41813723556757,35.018386614952014,34.503218848067384,34.93999670419812,14380992
2024-12-31,34.93999670419812,36.41748400277477,36.36014288683513,36.376652337448135,2448731
2025-01-01,36.376652337448135,37.93795091141257,37.872651983893846,37.91173213409636,3052702
2025-01-02,37.91173213409636,36.00692076922582,35.20329191270871,35.84868084474826,7777697
2025-01-03,35.84868084474826,37.67886182128339,37.49866278305954,37.63430735666709,1635184
2025-01-06,37.63430735666709,37.10096523798495,36.20651959349943,36.90421932440616,3427987
2025-01-07,36.90421932440616,38.785468238680416,38.04676967352821,38.52111852300752,5581394
2025-01-08,38.52111852300752,37.82030675151661,37.41293161227798,37.625797619959286,5766729
2025-01-09,37.625797619959286,38.16772630365542,37.09909233712348,37.605139975359606,2890303
2025-01-10,37.605139975359606,38.87364257019629,38.38735894386682,38.63614698075601,2436183
2025-01-13,38.63614698075601,35.57034044179324,34.90660811623491,35.566248400134924,9860573
2025-01-14,35.566248400134924,39.77393221762253,38.93116015026565,39.22337740159313,5137080
2025-01-15,39.22337740159313,36.8902538232083,36.24560223862071,36.808044472354105,16295216
2025-01-16,36.808044472354105,39.07178059986901,38.74541215634638,38.783213163257585,4233338
2025-01-17,38.783213163257585,39.39700308106995,38.08584581738352,38.46987866551436,5843675
2025-01-20,38.46987866551436,35.409873649639316,34.56273447369409,34.97652094575137,6491667
2025-01-21,34.97652094575137,33.44220200862363,32.73769229331828,33.13600667539236,1592828
2025-01-22,33.13600667539236,32.57462668939587,32.24226044837027,32.32600255637725,3907572
2025-01-23,32.32600255637725,33.65802993380022,33.01902613089178,33.42324000110793,4507030
